molecule_chembl_id,molecule_pref_name,max_phase,full_mwt,num_ro5_violations,alogp,compound_key,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,uo_units,ligand_efficiency,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,potential_duplicate,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_organism,assay_tissue_chembl_id,assay_tissue_name,assay_cell_type,assay_subcellular_fraction,assay_parameters,assay_variant_accession,assay_variant_mutation,target_chembl_id,target_pref_name,target_organism,target_type,document_chembl_id,src_id,src_description,document_journal,document_year,cell_chembl_id,properties,action_type,standard_text_value,value
CHEMBL2332157,CORDYOL C,,246.26,0,3.21,,Cc1cc(O)cc(Oc2cc(C)cc(O)c2O)c1,Activity,=,81.3,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,81.3
CHEMBL2332161,DIORCINOL,,230.26,0,3.51,,Cc1cc(O)cc(Oc2cc(C)cc(O)c2)c1,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL1462570,,,262.26,0,2.92,,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,Activity,=,81.3,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,81.3
CHEMBL454431,METHYL ORSELLINATE,,182.18,0,1.19,,COC(=O)c1c(C)cc(O)cc1O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL457583,ORSELLINIC ACID,,168.15,0,1.10,,Cc1cc(O)cc(O)c1C(=O)O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4102748,,,140.14,0,1.11,,Cc1cc(O)cc(O)c1O,Activity,=,81.3,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,81.3
CHEMBL110059,ORCINOL,,124.14,0,1.41,,Cc1cc(O)cc(O)c1,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4064859,,,300.27,0,2.45,,COC(=O)c1c(O)ccc2oc3cc(C)cc(O)c3c(=O)c12,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL1721202,,,360.32,1,0.74,,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc(O)c([C@@H](CO)CCO)c2O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL2071289,,,386.40,0,3.55,,CCCCC[C@H](OC)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4100296,,,368.34,0,2.93,,C[C@]12CCC[C@@H](O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4083837,,,428.39,0,2.30,,CC(=O)CC[C@H](COC(C)=O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4062098,,,386.36,0,1.73,,CC(=O)CC[C@H](CO)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4072322,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4063588,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(O)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(Oc3cc(C)cc(O)c3)cc1C2=O,Activity,<,50.0,%,,,,UO_0000187,,,,,,0,CHEMBL4001979,Antioxidant activity assessed as DPPH radical scavenging activity at 100 ug/ml after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,50.0
CHEMBL4102748,,,140.14,0,1.11,,Cc1cc(O)cc(O)c1O,IC50,=,35080.0,nM,4.46,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,35.08
CHEMBL1462570,,,262.26,0,2.92,,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,IC50,=,31160.0,nM,4.51,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,31.16
CHEMBL2332157,CORDYOL C,,246.26,0,3.21,,Cc1cc(O)cc(Oc2cc(C)cc(O)c2O)c1,IC50,=,52270.0,nM,4.28,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,52.27
CHEMBL4086365,,,384.38,0,4.72,,Cc1cc(O)c(O)c(Oc2cc(C)cc(O)c2Oc2cc(C)cc(O)c2O)c1,IC50,=,21220.0,nM,4.67,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,21.22
CHEMBL4064905,,,384.38,0,4.72,,Cc1cc(O)c(Oc2cc(C)cc(O)c2Oc2cc(C)cc(O)c2O)c(O)c1,IC50,=,25180.0,nM,4.60,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,25.18
CHEMBL4098463,,,384.38,0,4.72,,Cc1cc(O)c(Oc2cc(C)cc(Oc3cc(C)cc(O)c3O)c2O)c(O)c1,IC50,=,18920.0,nM,4.72,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,18.92
CHEMBL196,ASCORBIC ACID,4.0,176.12,0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,=,45240.0,nM,4.34,,,UO_0000065,,,,,,0,CHEMBL4001980,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,45.24
CHEMBL4063588,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(O)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(Oc3cc(C)cc(O)c3)cc1C2=O,Activity,=,1.65,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,1.65
CHEMBL4064524,,,584.62,3,6.82,,CCCCCC(c1c(O)cc(C)cc1Oc1cc(C)cc(O)c1)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,=,2.18,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,2.18
CHEMBL4093804,,,598.60,3,6.00,,CC(=O)CCCC(c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,=,2.03,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,2.03
CHEMBL4063588,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(O)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(Oc3cc(C)cc(O)c3)cc1C2=O,Activity,=,2.27,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,2.27
CHEMBL4072322,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,=,2.11,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,2.11
CHEMBL4072322,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,=,1.53,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,1.53
CHEMBL4072322,,,584.62,3,6.82,,CCCCCC(c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,Activity,=,2.07,mmol/g,,,,,,,,,,0,CHEMBL4001981,Antioxidant activity assessed as ABTS radical cation scavenging activity by measuring trolox equivalents by ABTS radical cation decolorization assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4000243,1,,Bioorg Med Chem Lett,2017,,,,,2.07
CHEMBL2396684,,,256.26,0,2.65,,COc1cc(O)ccc1-c1nc2cc(O)ccc2[nH]1,Activity,,,,,,Active,,,,,,,0,CHEMBL2399646,Antioxidant activity in human A549 cells assessed as protection against H2O2-induced cell death at 50 to 100 uM preincubated for 1 hr prior to H2O2-challenge measured after 24 hrs by SRB assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL392,A549,Homo sapiens,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396683,,,256.26,0,2.65,,COc1ccc(O)cc1-c1nc2cc(O)ccc2[nH]1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396685,,,270.29,0,2.95,,COc1ccc(-c2nc3cc(O)ccc3[nH]2)c(OC)c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396701,,,242.23,0,2.35,,Oc1cc(O)cc(-c2nc3cc(O)ccc3[nH]2)c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396700,,,242.23,0,2.35,,Oc1ccc2[nH]c(-c3ccc(O)c(O)c3)nc2c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396699,,,226.24,0,2.64,,Oc1ccc(-c2nc3cc(O)ccc3[nH]2)cc1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396698,,,226.24,0,2.64,,Oc1cccc(-c2nc3cc(O)ccc3[nH]2)c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396697,,,226.24,0,2.64,,Oc1ccc2[nH]c(-c3ccccc3O)nc2c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL2396656,,,210.24,0,2.94,,Oc1ccc2[nH]c(-c3ccccc3)nc2c1,Activity,,,,,,Active,,,,,,,0,CHEMBL2400306,Antioxidant activity assessed as ferric ion reducing ability at 1 to 50 uM after 20 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,
CHEMBL375925,CYATHUSAL A,,330.29,0,2.46,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1CO2,EC50,=,7860.0,nM,5.11,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,7.86
CHEMBL153,TROLOX,,250.29,0,2.49,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,EC50,=,14540.0,nM,4.84,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,14.54
CHEMBL4296740,BUTYLATED HYDROXYANISOLE,-1.0,360.49,,,,COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,EC50,=,11700.0,nM,4.93,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,11.7
CHEMBL375926,PULVINATAL,,360.32,0,2.61,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC)O2,EC50,=,8360.0,nM,5.08,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,8.36
CHEMBL228355,CYATHUSAL C,,388.37,0,3.39,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC(C)C)O2,EC50,=,9100.0,nM,5.04,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,9.1
CHEMBL228300,CYATHUSAL B,,346.29,0,1.96,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(O)O2,EC50,=,11060.0,nM,4.96,,,UO_0000065,,,,,,0,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,11.06
CHEMBL2386499,,,912.19,,,,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,IC50,=,1200.0,nM,5.92,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,1.2
CHEMBL2386498,,,912.19,,,,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,IC50,=,400.0,nM,6.40,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,0.4
CHEMBL2386497,,,912.19,,,,BP(=O)(OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,IC50,=,5000.0,nM,5.30,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,5.0
CHEMBL2386496,,,604.37,,,,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,IC50,=,190.0,nM,6.72,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,0.19
CHEMBL2386495,,,604.37,,,,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,IC50,=,180.0,nM,6.75,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,0.18
CHEMBL2386494,,,537.45,,,,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O,IC50,=,2600.0,nM,5.58,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,2.6
CHEMBL2386493,,,537.45,,,,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O,IC50,=,1000.0,nM,6.00,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,1.0
CHEMBL2386492,,,457.47,,,,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,IC50,=,200.0,nM,6.70,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,0.2
CHEMBL3392138,,,457.47,,,,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,IC50,=,80.0,nM,7.10,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,0.08
CHEMBL2181938,,,490.99,,,,[BH3-][P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)([O-])[O-].[Na+].[Na+].[Na+],IC50,=,1000.0,nM,6.00,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,1.0
CHEMBL2181939,,,490.99,,,,[BH3-][P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)([O-])[O-].[Na+].[Na+].[Na+],IC50,=,1000.0,nM,6.00,,,UO_0000065,,,,,,0,CHEMBL2390594,Antioxidant activity in rat PC12 cells assessed as inhibition of Fe2+-induced ROS production after 1 hr by DCFH-DA staining-based fluorometric analysis,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL2384903,1,,J Med Chem,2013,,,,,1.0
